text,intents,slots
my debit card just doesn't work for any online purchases at Amazon Video,"['card', 'transfer_payment_deposit', 'wrong_notworking_notshowing', 'debit']","{'company_name': {'value': 'Amazon Video', 'span': [60, 72], 'norm_value': 'Amazon Video'}}"
I used the app,,
I'd like to get some whiskey here to the third floor.,"['room_service', 'make_open_apply_setup_get_activate']",
hello and thank you!,"['thank', 'greet']",
can I exchange a cheque in an overseas bank?,"['cheque', 'international', 'request_info', 'transfer_payment_deposit', 'make_open_apply_setup_get_activate']",
"Yes, confirming the transfer to cloyd at 7:25 in the evening, can you do it?","['affirm', 'make_open_apply_setup_get_activate', 'transfer_payment_deposit']","{'time': {'value': '7:25 in the evening', 'span': [41, 60], 'norm_value': {'hour': 19, 'minute': 25}}, 'person_name': {'value': 'cloyd', 'span': [32, 37], 'norm_value': 'cloyd'}}"
I have no idea whatsoever.,['dont_know'],
Transfer me to room service,"['room_service', 'handoff']",
I want to speak to the restaurant,"['handoff', 'restaurant']",
My table is booked for 3 of us at 17 30 in 2 days,"['existing', 'restaurant', 'booking']","{'time': {'value': '17 30', 'span': [34, 39], 'norm_value': {'hour': 17, 'minute': 30}}, 'date': {'value': 'in 2 days', 'span': [40, 49], 'norm_value': {'day': 17, 'month': 3, 'year': 2022}}, 'people': {'value': '3', 'span': [23, 24], 'norm_value': 3}}"
i am not sure about the interests of my mortgage,"['dont_know', 'mortgage', 'fees_interests']",
Just cancel it,['cancel_close_leave_freeze'],
From 10th to 16th of Nov,,"{'date_from': {'value': '10th', 'span': [5, 9], 'norm_value': {'day': 10, 'month': 4, 'year': 2022}}, 'date_to': {'value': '16th of Nov', 'span': [13, 24], 'norm_value': {'day': 16, 'month': 11, 'year': 2022}}}"
I cannot find any details on my mortgage in your app! Please help!,"['wrong_notworking_notshowing', 'mortgage', 'request_info']",
are there any transfers from the 1st to the 7 June,"['request_info', 'transfer_payment_deposit']","{'date_from': {'value': '1st', 'span': [33, 36], 'norm_value': {'day': 1, 'month': 4, 'year': 2022}}, 'date_to': {'value': '7 June', 'span': [44, 50], 'norm_value': {'day': 7, 'month': 6, 'year': 2022}}}"
Are the dog friendly rooms more expensive,"['request_info', 'pets', 'more_higher_after']",
How many pounds do I currently have on my second savings account?,"['how_much', 'savings', 'account', 'balance']","{'number': {'value': 'second', 'span': [42, 48], 'norm_value': 2}}"
Can you give me the list of any transactions from my credit card that got declined in the last year or so?,"['wrong_notworking_notshowing', 'request_info', 'credit', 'card', 'transfer_payment_deposit']","{'date_period': {'value': 'last year', 'span': [90, 99], 'norm_values': {'type': 'absolute', 'from': {'day': 1, 'month': 1, 'year': 2021}, 'to': {'day': 31, 'month': 12, 'year': 2021}}}}"
"Thank you, but I'd rather talk to a person","['thank', 'handoff']",
"I am sorry, but I really have no idea.",['dont_know'],
I'd like to reschedule the appointment.,"['change', 'appointment']",
"Indeed, I did pay waddell in the past.","['transfer_payment_deposit', 'affirm']","{'person_name': {'value': 'waddell', 'span': [18, 25], 'norm_value': 'waddell'}}"
close it on the 23rd Mar,['cancel_close_leave_freeze'],"{'date': {'value': '23rd Mar', 'span': [16, 24], 'norm_value': {'day': 23, 'month': 3, 'year': 2022}}}"
"Yes, 20 past 7, can you book it?","['affirm', 'make_open_apply_setup_get_activate']","{'time': {'value': '20 past 7', 'span': [5, 14], 'norm_value': {'hour': 7, 'minute': 20}}}"
"i will need to close my business account next 30th, can you help me out with this?","['account', 'business', 'cancel_close_leave_freeze']","{'date': {'value': 'next 30th', 'span': [41, 50], 'norm_value': {'day': 30, 'month': 3, 'year': 2022}}}"
I'd like to postpone the loan to Sep 17.,"['make_open_apply_setup_get_activate', 'loan']","{'date_to': {'value': 'Sep 17', 'span': [33, 39], 'norm_value': {'day': 17, 'month': 9, 'year': 2022}}}"
I want to withdraw all my moneyyy,"['withdrawal', 'make_open_apply_setup_get_activate']",
can i check in in the morning,"['request_info', 'check_in']","{'time_period': {'value': 'morning', 'span': [22, 29], 'norm_values': {'type': 'absolute', 'from': {'hour': 0, 'minute': 0}, 'to': {'hour': 12, 'minute': 0}}}}"
set up a transfer tomorrow at 10 to 21 for 800 pounds,"['transfer_payment_deposit', 'make_open_apply_setup_get_activate']","{'time': {'value': '10 to 21', 'span': [30, 38], 'norm_value': {'hour': 20, 'minute': 50}}, 'date': {'value': 'tomorrow', 'span': [18, 26], 'norm_value': {'day': 16, 'month': 3, 'year': 2022}}, 'amount_of_money': {'value': '800 pounds', 'span': [43, 53], 'norm_value': {'amount': 800.0, 'currency': 'GBP'}}}"
why are your loan fees higher than in some other banks?,"['fees_interests', 'why', 'more_higher_after', 'loan']",
"The interest got decreased to 0.05 last month, this is outrageous!","['fees_interests', 'less_lower_before']","{'date_period': {'value': 'last month', 'span': [35, 45], 'norm_values': {'type': 'absolute', 'from': {'day': 1, 'month': 2, 'year': 2022}, 'to': {'day': 28, 'month': 2, 'year': 2022}}}}"
why did you increase your interest rates this month? Don't you get a lot from me already?,"['fees_interests', 'why', 'more_higher_after']","{'date_period': {'value': 'this month', 'span': [41, 51], 'norm_values': {'type': 'absolute', 'from': {'day': 1, 'month': 3, 'year': 2022}, 'to': {'day': 31, 'month': 3, 'year': 2022}}}}"
Has my spending on news decreased in the last few months?,"['transfer_payment_deposit', 'request_info', 'less_lower_before']","{'date_period': {'value': 'last few months', 'span': [41, 56], 'norm_values': {'type': 'absolute', 'from': {'day': 1, 'month': 12, 'year': 2021}, 'to': {'day': 1, 'month': 3, 'year': 2022}}}, 'shopping_category': {'value': 'news', 'span': [19, 23], 'norm_value': 'news'}}"
how long can I stay in the gym?,"['how_long', 'gym']",
"i wanted to pay using a card but it seems like it was reverted, maybe the pin was wrong","['pin', 'wrong_notworking_notshowing', 'card', 'transfer_payment_deposit']",
I submitted my request on Nov the 16th on the savings account for a larger overdraft and it's still pending ? I tried like 4 times logging in and out but no updates.,"['wrong_notworking_notshowing', 'account', 'overdraft', 'why', 'more_higher_after', 'savings']","{'date': {'value': 'Nov the 16th', 'span': [26, 38], 'norm_value': {'day': 16, 'month': 11, 'year': 2022}}, 'number': {'value': '4', 'span': [123, 124], 'norm_value': 4}}"
I lost my mastercard. It was credit i think,"['card', 'lost_stolen', 'credit']",
i am not sure if it was reverted,"['dont_know', 'wrong_notworking_notshowing']",
it says credit,['credit'],
I'd like a single room with bed and breakfast on the 11th of Mar,"['make_open_apply_setup_get_activate', 'booking']","{'date_from': {'value': '11th of Mar', 'span': [53, 64], 'norm_value': {'day': 11, 'month': 3, 'year': 2022}}}"
My card payment was reverted,"['wrong_notworking_notshowing', 'transfer_payment_deposit', 'card']",
I want to make a transfer from my phone,"['transfer_payment_deposit', 'make_open_apply_setup_get_activate']",
do you have free slots between 16:00 in the afternoon and 5 to 8?,['request_info'],"{'time_from': {'value': '16:00 in the afternoon', 'span': [31, 53], 'norm_value': {'hour': 16, 'minute': 0}}, 'time_to': {'value': '5 to 8', 'span': [58, 64], 'norm_value': {'hour': 7, 'minute': 55}}}"
"I really don't know, but I'd say it was around 3800 pounds",['dont_know'],"{'amount_of_money': {'value': '3800 pounds', 'span': [47, 58], 'norm_value': {'amount': 3800.0, 'currency': 'GBP'}}}"
It is pending,['wrong_notworking_notshowing'],
why do I need to do it that way?,['why'],
Why didn't housekeeping clean my room this morning?,"['housekeeping', 'why']",
I dont know how many people we will be,['dont_know'],
next Wednesday until Saturday,,"{'date_from': {'value': 'next Wednesday', 'span': [0, 14], 'norm_value': {'day': 23, 'month': 3, 'year': 2022}}, 'date_to': {'value': 'Saturday', 'span': [21, 29], 'norm_value': {'day': 19, 'month': 3, 'year': 2022}}}"
can i check in earlier?,"['request_info', 'check_in', 'less_lower_before']",
why was I charged less interests 2 months ago?,"['why', 'fees_interests', 'less_lower_before']","{'date': {'value': '2 months ago', 'span': [33, 45], 'norm_value': {'day': 15, 'month': 1, 'year': 2022}}}"
It wasn't by card,"['card', 'deny']",
I have a mortgage?,"['mortgage', 'request_info']",
"i need my restaurant booking time changed, im johnelle","['change', 'restaurant', 'booking']","{'person_name': {'value': 'johnelle', 'span': [46, 54], 'norm_value': 'johnelle'}}"
"It is credit, thank you","['thank', 'credit']",
how far away is the parking lot,"['request_info', 'parking']",
When's my replacement card coming?,"['when', 'card', 'arrival']",
Do you serve vegan food in your restaurant?,"['request_info', 'restaurant']",
do you have a hair salon slot for Saturday at 9:00 a.m.,"['make_open_apply_setup_get_activate', 'spa', 'booking']","{'time': {'value': '9:00 a.m.', 'span': [46, 55], 'norm_value': {'hour': 9, 'minute': 0}}, 'date': {'value': 'Saturday', 'span': [34, 42], 'norm_value': {'day': 19, 'month': 3, 'year': 2022}}}"
When exactly are my mortgage payments ending?,"['transfer_payment_deposit', 'mortgage', 'when']",
what is the monthly limit on deposits for your ExFlex savings account?,"['how_much', 'limits', 'savings', 'account', 'transfer_payment_deposit']",
is the indoor pool on the third floor,"['request_info', 'swimming_pool']",
i made a payment to cancel my overdraft but its still pending,"['cancel_close_leave_freeze', 'wrong_notworking_notshowing', 'transfer_payment_deposit', 'overdraft']",
could you stop my standing orders for next month?,"['cancel_close_leave_freeze', 'standing_order']","{'date_period': {'value': 'next month', 'span': [38, 48], 'norm_values': {'type': 'absolute', 'from': {'day': 1, 'month': 4, 'year': 2022}, 'to': {'day': 30, 'month': 4, 'year': 2022}}}}"
"it looks like this is not working, lets just call it a day","['wrong_notworking_notshowing', 'end_call']",
"change my lunch reservation, we will be one person less","['change', 'restaurant', 'booking', 'less_lower_before']","{'people': {'value': 'one', 'span': [40, 43], 'norm_value': 1}}"
Not sure about my current balance as two payments are still on hold.,"['wrong_notworking_notshowing', 'balance', 'dont_know', 'transfer_payment_deposit']",
"It is an international payment indeed, when it will arrive to my other account?","['international', 'transfer_payment_deposit', 'affirm', 'account', 'request_info']",
I won't be able to pay that any time soon Im afraid,"['transfer_payment_deposit', 'deny']",
"yeah, getting that refund any time before 12:30 a.m. today is alright.","['refund', 'less_lower_before', 'affirm']","{'time': {'value': '12:30 a.m.', 'span': [42, 52], 'norm_value': {'hour': 0, 'minute': 30}}, 'date': {'value': 'today', 'span': [53, 58], 'norm_value': {'day': 15, 'month': 3, 'year': 2022}}}"
"i see, then i don't need anything else","['acknowledge', 'end_call']",
How do I sent money to a particular payee?,"['transfer_payment_deposit', 'how']",
my credit card payment was reverted,"['wrong_notworking_notshowing', 'card', 'credit', 'transfer_payment_deposit']",
I want to stay tomorrow night,"['booking', 'make_open_apply_setup_get_activate']","{'date_from': {'value': 'tomorrow', 'span': [15, 23], 'norm_value': {'day': 16, 'month': 3, 'year': 2022}}, 'time_period': {'value': 'night', 'span': [24, 29], 'norm_values': {'type': 'absolute', 'from': {'hour': 18, 'minute': 0}, 'to': {'hour': 0, 'minute': 0}}}}"
how many things can you answer to?,['how_much'],
tell me my direct debit list?,"['direct_debit', 'request_info']",
Tell me my balance,"['how_much', 'balance']",
You should increase my overdraft limit to 7000 euros,"['limits', 'more_higher_after', 'change', 'overdraft']","{'amount_of_money': {'value': '7000 euros', 'span': [42, 52], 'norm_value': {'amount': 7000.0, 'currency': 'EUR'}}}"
can i get a credit card from the 15th,"['make_open_apply_setup_get_activate', 'request_info', 'credit', 'card']","{'date_from': {'value': '15th', 'span': [33, 37], 'norm_value': {'day': 15, 'month': 3, 'year': 2022}}}"
"No, don't tell me","['request_info', 'deny']",
I want to get an extra blanket,"['room_ammenities', 'make_open_apply_setup_get_activate']",
are the rooms adapted to reduced mobility?,"['accesibility', 'request_info']",
2 people and three little people,,"{'kids': {'value': 'three', 'span': [13, 18], 'norm_value': 3}, 'adults': {'value': '2', 'span': [0, 1], 'norm_value': 2}}"
I want to activate my card,"['make_open_apply_setup_get_activate', 'card']",
do it on 6th of March,['make_open_apply_setup_get_activate'],"{'date': {'value': '6th of March', 'span': [9, 21], 'norm_value': {'day': 6, 'month': 3, 'year': 2022}}}"
I want to make an insurance claim.,['make_open_apply_setup_get_activate'],
yes give me the refund,"['refund', 'affirm']",
Can you just list all the transactions from  Monday to Sunday?,"['request_info', 'transfer_payment_deposit']","{'date_from': {'value': 'Monday', 'span': [45, 51], 'norm_value': {'day': 21, 'month': 3, 'year': 2022}}, 'date_to': {'value': 'Sunday', 'span': [55, 61], 'norm_value': {'day': 20, 'month': 3, 'year': 2022}}}"
is there something free at 5ish?,['request_info'],"{'time': {'value': '5', 'span': [27, 28], 'norm_value': {'hour': 5, 'minute': 0}}}"
It was with my phone,,
this question was about overdraft,['overdraft'],
I'll be arriving on the 25th of August,,"{'date_from': {'value': '25th of August', 'span': [24, 38], 'norm_value': {'day': 25, 'month': 8, 'year': 2022}}}"
is it possible to reserve a treadmill in the gym?,"['request_info', 'booking', 'gym']",
i got a cheque on my name but the address is wrong,"['cheque', 'wrong_notworking_notshowing']",
Just freeze that debit card!,"['cancel_close_leave_freeze', 'debit', 'card']",
my wife and I will need a room and then another for our teenage daughter,,"{'kids': {'value': 'daughter', 'span': [64, 72], 'norm_value': 1}, 'adults': {'value': 'my wife and I', 'span': [0, 13], 'norm_value': 2}, 'rooms': {'value': 'a room and then another', 'span': [24, 47], 'norm_value': 2}}"
i need to change my details,['change'],
Why is your check-in procedure so complicated? I spent 3 hours trying to do that yesterday!,"['why', 'wrong_notworking_notshowing', 'check_in']","{'date': {'value': 'yesterday', 'span': [81, 90], 'norm_value': {'day': 14, 'month': 3, 'year': 2022}}, 'time_period': {'value': '3 hours', 'span': [55, 62], 'norm_values': {'type': 'relative', 'days': 180.0}}}"
What are the fees associated with this? i was on 4 different pages of yours and I still dont know,"['request_info', 'fees_interests']",
i want to modify something,['change'],
can I have dinner delivered to my room between 8 and 9?,['room_service'],"{'time_from': {'value': '8', 'span': [47, 48], 'norm_value': {'hour': 8, 'minute': 0}}, 'time_to': {'value': '9', 'span': [53, 54], 'norm_value': {'hour': 9, 'minute': 0}}}"
I would like to top up my card,"['card', 'make_open_apply_setup_get_activate', 'transfer_payment_deposit']",
I topped up my card but it seems it didn't go through yet,"['wrong_notworking_notshowing', 'card', 'transfer_payment_deposit']",
i am still deciding how many nights i want to stay,['dont_know'],
have one already,['existing'],
"No, you don't need to transfer me to a real person","['deny', 'handoff']",
I wanted to ask another thing,,
"Oh yes, of course the account already exists","['account', 'affirm', 'existing']",
can you show them to me?,['request_info'],
is it broken?,"['wrong_notworking_notshowing', 'request_info']",
I want to increase my card's spending limit,"['change', 'limits', 'card', 'more_higher_after']",
Can I open another current account under the same name kamaal waibel in your bank?,"['current', 'make_open_apply_setup_get_activate', 'account']","{'person_name': {'value': 'kamaal waibel', 'span': [55, 68], 'norm_value': 'kamaal waibel'}}"
Could I check in at 4 please?,"['request_info', 'check_in']","{'time': {'value': '4', 'span': [20, 21], 'norm_value': {'hour': 4, 'minute': 0}}}"
"I don't remember exactly, but I think it was Sunday 2 Jun.",['dont_know'],"{'date': {'value': 'Sunday 2 Jun', 'span': [45, 57], 'norm_value': {'day': 2, 'month': 6, 'year': 2024}}}"
A honeymoon suite for 2. From the 14th to the 3rd,,"{'date_from': {'value': '14th', 'span': [34, 38], 'norm_value': {'day': 14, 'month': 4, 'year': 2022}}, 'date_to': {'value': '3rd', 'span': [46, 49], 'norm_value': {'day': 3, 'month': 4, 'year': 2022}}, 'people': {'value': '2', 'span': [22, 23], 'norm_value': 2}, 'rooms': {'value': 'A honeymoon suite', 'span': [0, 17], 'norm_value': 1}}"
i want to quit,['cancel_close_leave_freeze'],
3 maybe?,,"{'number': {'value': '3', 'span': [0, 1], 'norm_value': 3}}"
how can I get a card for my saving account?,"['savings', 'account', 'how', 'card', 'make_open_apply_setup_get_activate']",
i'd like to make a spa reservation for tonight,"['booking', 'spa', 'make_open_apply_setup_get_activate']",
i wanted to ask about loans,"['loan', 'request_info']",
I would like to select an existing payee,"['make_open_apply_setup_get_activate', 'existing']",
"We arrive on the 11th with our two boys, staying for 3 nights and leaving on the 14th.",,"{'date_period': {'value': '3 nights', 'span': [53, 61], 'norm_values': {'type': 'relative', 'days': 3}}, 'date_from': {'value': '11th', 'span': [17, 21], 'norm_value': {'day': 11, 'month': 4, 'year': 2022}}, 'date_to': {'value': '14th', 'span': [81, 85], 'norm_value': {'day': 14, 'month': 4, 'year': 2022}}, 'kids': {'value': 'two', 'span': [31, 34], 'norm_value': 2}}"
Did I spend less than usual amount for pay check from the 3rd to Jan 22,"['request_info', 'less_lower_before', 'transfer_payment_deposit']","{'date_from': {'value': '3rd', 'span': [58, 61], 'norm_value': {'day': 3, 'month': 4, 'year': 2022}}, 'date_to': {'value': 'Jan 22', 'span': [65, 71], 'norm_value': {'day': 22, 'month': 1, 'year': 2023}}, 'shopping_category': {'value': 'pay check', 'span': [39, 48], 'norm_value': 'pay check'}}"
My pin isn't working,"['pin', 'wrong_notworking_notshowing']",
I will arrive on Sep the 18th,,"{'date_from': {'value': 'Sep the 18th', 'span': [17, 29], 'norm_value': {'day': 18, 'month': 9, 'year': 2022}}}"
"Something's wrong with the shower, only cold water since 25 past 17 afternoon today.","['wrong_notworking_notshowing', 'room_ammenities']","{'date': {'value': 'today', 'span': [78, 83], 'norm_value': {'day': 15, 'month': 3, 'year': 2022}}, 'time_from': {'value': '25 past 17 afternoon', 'span': [57, 77], 'norm_value': {'hour': 17, 'minute': 25}}}"
the room was supposedly cleaned but this is still pretty dirty,"['housekeeping', 'wrong_notworking_notshowing']",
"supposedly I spent  3232 euros in last 4 hours, are you kidding me?","['wrong_notworking_notshowing', 'transfer_payment_deposit']","{'time_period': {'value': 'last 4 hours', 'span': [34, 46], 'norm_values': {'type': 'absolute', 'from': {'hour': 5, 'minute': 0}, 'to': {'hour': 9, 'minute': 0}}}, 'amount_of_money': {'value': '3232 euros', 'span': [20, 30], 'norm_value': {'amount': 3232.0, 'currency': 'EUR'}}}"
What is the procedure to change my address in the system?,"['change', 'how']",
i have closed my savings account and i want to get a refund of the money i had there,"['refund', 'cancel_close_leave_freeze', 'savings', 'account']",
Let's say 6,,"{'number': {'value': '6', 'span': [10, 11], 'norm_value': 6}}"
omg how do I do that?,['how'],
arrange a meeting with us,"['appointment', 'make_open_apply_setup_get_activate']",
"yep, book it under jon!","['affirm', 'booking']",
How do I cash in a cheque?,"['cheque', 'how', 'transfer_payment_deposit']",
I wanna open another reservation,"['new', 'booking', 'make_open_apply_setup_get_activate']",
"Yes, I would like to ask something else",['affirm'],
where can I find the list of all my current standing orders?,"['request_info', 'standing_order']",
its a new reservation,"['booking', 'new']",
can i get a meeting to talk about my savings account,"['appointment', 'savings', 'account', 'make_open_apply_setup_get_activate']",
pay it from my current account,"['make_open_apply_setup_get_activate', 'transfer_payment_deposit', 'current', 'account']",
I didn't forget it,"['lost_stolen', 'deny']",
"i wont be able to make it to my appointment in 35 minutes, my name is allycia watford","['cancel_close_leave_freeze', 'appointment']","{'person_name': {'value': 'allycia watford', 'span': [70, 85], 'norm_value': 'allycia watford'}}"
Close it,['cancel_close_leave_freeze'],
use my savings account,"['savings', 'account']",
It's 3 days away from now.,,"{'date': {'value': '3 days away from now', 'span': [5, 25], 'norm_value': {'day': 18, 'month': 3, 'year': 2022}}}"
what is the cost of the spa,"['how_much', 'spa']",
i need to cancel my booking,"['cancel_close_leave_freeze', 'booking']",
Repeat,['repeat'],
earlier than 7 if you can,['less_lower_before'],"{'time': {'value': '7', 'span': [13, 14], 'norm_value': {'hour': 7, 'minute': 0}}}"
"I'll arrive earlier than what I thought, can I check in already at 12:45 p.m.?","['less_lower_before', 'request_info', 'check_in']","{'time': {'value': '12:45 p.m.', 'span': [67, 77], 'norm_value': {'hour': 12, 'minute': 45}}}"
myself only,,"{'adults': {'value': 'myself', 'span': [0, 6], 'norm_value': 1}}"
What are the benefits of paying by card?,"['request_info', 'card', 'transfer_payment_deposit']",
leaving on the Thursday,,"{'date_to': {'value': 'Thursday', 'span': [15, 23], 'norm_value': {'day': 17, 'month': 3, 'year': 2022}}}"
Please book it for 11/04/23,['make_open_apply_setup_get_activate'],"{'date': {'value': '11/04/23', 'span': [19, 27], 'norm_value': {'day': 11, 'month': 4, 'year': 2023}}}"
I need to park it for 30 minutes,['parking'],"{'time_period': {'value': '30 minutes', 'span': [22, 32], 'norm_values': {'type': 'relative', 'days': 30.0}}}"
Did I spend less than 5885 at amazon prime during 2017,"['less_lower_before', 'request_info', 'transfer_payment_deposit']","{'date_period': {'value': 'during 2017', 'span': [43, 54], 'norm_values': {'type': 'absolute', 'from': {'day': 1, 'month': 1, 'year': 2017}, 'to': {'day': 31, 'month': 12, 'year': 2017}}}, 'amount_of_money': {'value': '5885', 'span': [22, 26], 'norm_value': {'amount': 5885.0, 'currency': 'ambiguous'}}, 'company_name': {'value': 'amazon prime', 'span': [30, 42], 'norm_value': 'amazon prime'}}"
I cannot figure out how to increase my overdraft limits.,"['more_higher_after', 'overdraft', 'limits', 'dont_know', 'change', 'wrong_notworking_notshowing']",
We'll need at least 3 rooms for 6 nights.,,"{'date_period': {'value': '6 nights', 'span': [32, 40], 'norm_values': {'type': 'relative', 'days': 6}}, 'rooms': {'value': '3', 'span': [20, 21], 'norm_value': 3}}"
Is the cost lower if I book for 5 nights?,"['request_info', 'booking', 'less_lower_before']","{'date_period': {'value': '5 nights', 'span': [32, 40], 'norm_values': {'type': 'relative', 'days': 5}}}"
How much is my current overdraft limit on my credit card?,"['how_much', 'card', 'credit', 'overdraft', 'limits']",
We need a room from the 24th to the 4th . We need an accessible room. It is for one adult and one child.,"['booking', 'make_open_apply_setup_get_activate', 'accesibility']","{'date_from': {'value': '24th', 'span': [24, 28], 'norm_value': {'day': 24, 'month': 3, 'year': 2022}}, 'date_to': {'value': '4th', 'span': [36, 39], 'norm_value': {'day': 4, 'month': 4, 'year': 2022}}, 'kids': {'value': 'one', 'span': [94, 97], 'norm_value': 1}, 'adults': {'value': 'one', 'span': [80, 83], 'norm_value': 1}, 'rooms': {'value': 'a room', 'span': [8, 14], 'norm_value': 1}}"
"Yes, Feb the 12th is correct.",['affirm'],"{'date': {'value': 'Feb the 12th', 'span': [5, 17], 'norm_value': {'day': 12, 'month': 2, 'year': 2023}}}"
from overseas,['international'],
i'd like to order some food to room 237.,"['room_service', 'make_open_apply_setup_get_activate']","{'number': {'value': '237', 'span': [36, 39], 'norm_value': 237}}"
i can't seem to find my watch,['lost_stolen'],
Since several days ago.,,"{'date_period': {'value': 'several days ago', 'span': [6, 22], 'norm_values': {'type': 'ambiguous'}}}"
With my phone,,
I would like to deposit £2700 to my savings account.,"['savings', 'account', 'make_open_apply_setup_get_activate', 'transfer_payment_deposit']","{'amount_of_money': {'value': '£2700', 'span': [24, 29], 'norm_value': {'amount': 2700.0, 'currency': 'GBP'}}}"
are there any payments to elia greek restaurant between May 22 and May 29th,"['request_info', 'transfer_payment_deposit']","{'date_from': {'value': 'May 22', 'span': [56, 62], 'norm_value': {'day': 22, 'month': 5, 'year': 2022}}, 'date_to': {'value': 'May 29th', 'span': [67, 75], 'norm_value': {'day': 29, 'month': 5, 'year': 2022}}, 'company_name': {'value': 'elia greek restaurant', 'span': [26, 47], 'norm_value': 'elia greek restaurant'}}"
this conversation is not working at all,['handoff'],
I need this to arrive before the 14 Jan,"['arrival', 'less_lower_before']","{'date': {'value': '14 Jan', 'span': [33, 39], 'norm_value': {'day': 14, 'month': 1, 'year': 2023}}}"
can i verify my debit?,"['debit', 'request_info']",
